amount,client_time,category,device
54,1396058332,Technology,iOS
27,1396058800,Games,iOS
40,1396058898,Fashion,iOS
42,1396058952,Games,iOS
68,1396058974,Fashion,iOS
56,1396059039,Environment,iOS
41,1396059717,Fashion,iOS
20,1396059868,Games,iOS
43,1396060057,Environment,iOS
66,1396060197,Sports,iOS
13,1396060293,Sports,android
12,1396060308,Environment,iOS
73,1396060329,Environment,iOS
19,1396060425,Environment,iOS
48,1396060450,Sports,android
54,1396060481,Technology,android
1,1396060506,Sports,iOS
65,1396060978,Sports,iOS
60,1396061049,Technology,iOS
47,1396061050,Fashion,iOS
51,1396061088,Sports,iOS
43,1396061243,Technology,iOS
45,1396061355,Fashion,iOS
44,1396061366,Fashion,iOS
62,1396061469,Technology,iOS
35,1396061607,Games,iOS
29,1396061621,Sports,android
36,1396061911,Games,iOS
1,1396061938,Environment,android
49,1396061953,Games,iOS
52,1396061988,Sports,iOS
21,1396062001,Environment,android
48,1396062243,Games,iOS
34,1396062303,Environment,iOS
44,1396062466,Sports,iOS
12,1396062488,Technology,iOS
41,1396062561,Environment,iOS
49,1396062604,Fashion,android
27,1396062761,Environment,iOS
13,1396062928,Games,iOS
22,1396062990,Games,iOS
32,1396063112,Technology,iOS
22,1396063233,Sports,android
43,1396063932,Sports,android
67,1396064013,Fashion,android
28,1396064015,Environment,iOS
51,1396064093,Sports,android
34,1396064316,Fashion,android
43,1396064405,Sports,iOS
36,1396064525,Games,android
48,1396064558,Environment,android
35,1396064565,Fashion,android
37,1396064699,Technology,android
24,1396064819,Games,android
44,1396065318,Games,android
39,1396065367,Technology,iOS
23,1396065421,Fashion,android
50,1396065465,Environment,android
7,1396065562,Games,iOS
38,1396065730,Environment,iOS
58,1396065747,Sports,iOS
38,1396065801,Environment,android
41,1396065885,Technology,iOS
20,1396066056,Games,android
40,1396066511,Environment,iOS
24,1396066719,Environment,iOS
29,1396066990,Environment,iOS
22,1396067006,Technology,android
63,1396067045,Environment,android
47,1396067058,Fashion,iOS
21,1396067150,Games,android
50,1396067249,Sports,android
47,1396067317,Environment,android
35,1396067669,Sports,iOS
38,1396067742,Technology,iOS
42,1396067946,Fashion,android
42,1396068002,Fashion,iOS
25,1396068044,Environment,android
56,1396068121,Technology,android
22,1396068131,Games,iOS
38,1396068149,Fashion,iOS
31,1396068460,Fashion,android
35,1396068579,Games,iOS
35,1396068677,Environment,iOS
56,1396068694,Fashion,iOS
35,1396068709,Fashion,iOS
48,1396068837,Technology,iOS
34,1396068921,Technology,iOS
40,1396069270,Games,android
13,1396069302,Games,android
32,1396069500,Environment,iOS
26,1396069515,Games,android
33,1396069855,Sports,android
42,1396069859,Games,android
68,1396069942,Fashion,android
33,1396069947,Fashion,android
40,1396070080,Environment,android
38,1396070247,Technology,iOS
60,1396070467,Sports,iOS
37,1396070594,Environment,iOS
9,1396070781,Games,iOS
58,1396071312,Fashion,android
37,1396071442,Fashion,iOS
45,1396071569,Sports,iOS
25,1396071594,Technology,iOS
45,1396071719,Sports,android
61,1396071790,Games,android
56,1396071970,Fashion,iOS
22,1396072115,Technology,android
39,1396072131,Technology,android
50,1396072215,Environment,iOS
62,1396072286,Environment,iOS
31,1396072507,Technology,iOS
35,1396072539,Environment,iOS
49,1396072578,Environment,iOS
34,1396072779,Environment,iOS
35,1396072800,Sports,android
57,1396072918,Fashion,iOS
52,1396072997,Environment,iOS
20,1396073026,Sports,iOS
1,1396073027,Environment,iOS
47,1396073155,Technology,android
53,1396073233,Sports,iOS
59,1396073233,Games,iOS
58,1396073261,Technology,iOS
18,1396073399,Environment,iOS
37,1396073538,Sports,iOS
14,1396073544,Fashion,iOS
59,1396073585,Sports,android
43,1396073671,Environment,iOS
38,1396073770,Environment,iOS
11,1396073803,Sports,android
31,1396074067,Games,iOS
45,1396074269,Games,iOS
39,1396074299,Games,android
27,1396074321,Technology,iOS
38,1396074323,Environment,iOS
29,1396074358,Games,iOS
22,1396074398,Fashion,iOS
28,1396074429,Technology,android
45,1396074563,Technology,iOS
45,1396074596,Fashion,iOS
53,1396074685,Sports,iOS
63,1396074687,Sports,iOS
55,1396074730,Environment,android
41,1396075069,Games,iOS
30,1396075196,Environment,iOS
37,1396075287,Environment,iOS
52,1396075339,Games,iOS
37,1396075371,Fashion,android
22,1396075473,Sports,iOS
36,1396075511,Environment,iOS
19,1396075614,Environment,iOS
44,1396075857,Technology,iOS
31,1396075878,Technology,iOS
26,1396076068,Fashion,iOS
43,1396076480,Technology,iOS
51,1396076499,Environment,android
39,1396076784,Technology,android
48,1396076801,Games,android
43,1396076828,Environment,iOS
51,1396076952,Games,iOS
35,1396077573,Fashion,android
3,1396077594,Technology,android
57,1396077608,Technology,iOS
48,1396077848,Games,iOS
36,1396077940,Sports,iOS
59,1396078000,Environment,iOS
28,1396078040,Sports,iOS
33,1396078060,Games,iOS
15,1396078177,Fashion,iOS
34,1396078369,Sports,iOS
51,1396078470,Fashion,iOS
54,1396078704,Environment,iOS
20,1396078705,Environment,iOS
38,1396078743,Sports,iOS
41,1396078745,Fashion,iOS
27,1396078946,Environment,android
44,1396079027,Fashion,android
54,1396079180,Fashion,android
29,1396079211,Environment,iOS
41,1396079357,Technology,android
35,1396079401,Games,android
26,1396079422,Games,iOS
44,1396079521,Games,iOS
40,1396079647,Sports,iOS
52,1396079920,Technology,iOS
33,1396079951,Sports,iOS
35,1396080052,Games,android
74,1396080085,Sports,iOS
47,1396080116,Fashion,iOS
19,1396080212,Sports,android
35,1396080308,Sports,android
37,1396080445,Games,android
48,1396080459,Fashion,iOS
25,1396080612,Sports,android
56,1396080760,Technology,iOS
16,1396080764,Games,iOS
51,1396080820,Games,iOS
57,1396080842,Sports,iOS
40,1396080848,Fashion,android
1,1396081075,Games,iOS
26,1396081181,Fashion,iOS
33,1396081226,Technology,android
53,1396081250,Technology,android
52,1396081303,Sports,iOS
33,1396081372,Environment,android
24,1396081377,Environment,android
58,1396081457,Technology,android
32,1396081582,Environment,android
42,1396081601,Fashion,iOS
27,1396081704,Sports,android
21,1396081777,Sports,iOS
42,1396081791,Games,iOS
7,1396081801,Environment,android
25,1396081919,Games,iOS
21,1396081920,Sports,iOS
34,1396082005,Fashion,iOS
51,1396082051,Technology,iOS
25,1396082268,Games,iOS
41,1396082298,Fashion,iOS
20,1396082480,Games,iOS
41,1396082733,Environment,iOS
34,1396082869,Fashion,android
50,1396082887,Sports,android
24,1396083026,Fashion,iOS
17,1396083027,Games,android
75,1396083050,Sports,iOS
43,1396083361,Games,iOS
42,1396083397,Games,android
17,1396083434,Fashion,iOS
60,1396083571,Technology,iOS
38,1396083575,Environment,iOS
48,1396084009,Environment,iOS
20,1396084064,Technology,iOS
39,1396084202,Technology,iOS
43,1396084242,Technology,android
61,1396084407,Sports,android
31,1396084410,Games,android
51,1396084891,Environment,android
53,1396084924,Environment,iOS
51,1396085024,Fashion,android
66,1396085342,Sports,android
29,1396085384,Environment,android
38,1396085407,Environment,android
65,1396085466,Technology,iOS
47,1396085589,Technology,android
38,1396085750,Games,android
34,1396085772,Sports,iOS
37,1396085791,Fashion,iOS
20,1396085856,Fashion,iOS
69,1396085889,Environment,android
67,1396085913,Sports,iOS
24,1396086231,Games,android
64,1396086371,Fashion,android
68,1396086417,Environment,iOS
49,1396086552,Sports,iOS
64,1396086576,Fashion,android
68,1396086609,Sports,android
48,1396086736,Fashion,iOS
31,1396087051,Environment,iOS
45,1396087128,Environment,iOS
33,1396087131,Games,iOS
21,1396087388,Fashion,iOS
4,1396087545,Games,iOS
18,1396087617,Games,android
41,1396087752,Sports,iOS
36,1396087902,Technology,iOS
21,1396087983,Environment,android
50,1396088047,Technology,android
44,1396088114,Games,android
30,1396088168,Sports,iOS
26,1396088326,Sports,android
34,1396088391,Games,iOS
33,1396088460,Environment,iOS
12,1396088529,Sports,iOS
31,1396088632,Technology,iOS
25,1396089231,Sports,iOS
37,1396089319,Environment,android
12,1396089402,Fashion,android
19,1396089761,Games,iOS
26,1396089849,Technology,android
61,1396089960,Technology,iOS
34,1396090119,Games,android
46,1396090184,Environment,iOS
37,1396090426,Technology,android
42,1396090437,Fashion,iOS
43,1396090577,Sports,android
77,1396090644,Environment,iOS
21,1396090649,Fashion,iOS
51,1396090825,Fashion,iOS
58,1396090906,Games,iOS
37,1396090945,Sports,iOS
27,1396090975,Environment,iOS
34,1396091117,Fashion,iOS
57,1396091133,Technology,iOS
46,1396091473,Environment,android
32,1396091508,Games,android
24,1396091566,Sports,android
2,1396091607,Environment,iOS
54,1396091679,Fashion,iOS
55,1396091903,Fashion,iOS
31,1396091925,Fashion,iOS
41,1396092062,Environment,iOS
47,1396092172,Technology,android
40,1396092594,Technology,iOS
80,1396092691,Technology,android
48,1396092810,Technology,iOS
23,1396093101,Fashion,iOS
1,1396093220,Sports,iOS
57,1396093341,Sports,iOS
22,1396093647,Fashion,iOS
56,1396093773,Sports,android
50,1396093810,Sports,android
49,1396094107,Sports,iOS
48,1396094111,Sports,iOS
11,1396094577,Games,iOS
50,1396094722,Environment,iOS
60,1396095108,Technology,android
30,1396095120,Games,iOS
30,1396095325,Fashion,android
66,1396095442,Technology,iOS
60,1396095567,Sports,iOS
27,1396096084,Fashion,iOS
66,1396096109,Sports,iOS
30,1396096173,Sports,iOS
9,1396096218,Technology,iOS
43,1396096246,Games,iOS
37,1396096267,Games,iOS
51,1396096396,Sports,android
26,1396096990,Environment,iOS
69,1396097120,Fashion,android
48,1396097490,Sports,iOS
40,1396097516,Technology,iOS
35,1396097645,Fashion,iOS
22,1396097662,Environment,android
30,1396097739,Games,iOS
50,1396097766,Sports,android
35,1396097873,Fashion,android
19,1396098151,Technology,iOS
32,1396098282,Technology,android
33,1396098283,Sports,iOS
37,1396098429,Sports,iOS
35,1396098578,Sports,iOS
49,1396098601,Games,android
54,1396098659,Games,android
36,1396098660,Sports,iOS
62,1396098743,Games,iOS
46,1396098839,Fashion,iOS
53,1396099527,Fashion,android
20,1396099544,Sports,android
56,1396099564,Environment,iOS
30,1396099722,Technology,android
50,1396099766,Fashion,android
18,1396099824,Sports,iOS
57,1396100049,Fashion,iOS
47,1396100085,Technology,iOS
7,1396100360,Sports,android
47,1396100510,Games,iOS
11,1396100543,Games,android
26,1396100663,Technology,iOS
29,1396100839,Sports,iOS
16,1396100941,Technology,iOS
30,1396101015,Games,iOS
15,1396101049,Environment,iOS
56,1396101165,Games,iOS
57,1396101246,Environment,iOS
47,1396101377,Fashion,iOS
36,1396101462,Games,android
10,1396101608,Technology,android
56,1396101653,Environment,android
42,1396101830,Environment,iOS
58,1396101852,Games,android
21,1396102076,Games,android
34,1396102090,Games,iOS
7,1396102200,Fashion,iOS
45,1396102404,Sports,android
33,1396102600,Environment,iOS
42,1396102610,Environment,iOS
38,1396102812,Sports,android
29,1396103216,Sports,iOS
36,1396103245,Technology,android
48,1396103586,Environment,iOS
1,1396103921,Games,android
37,1396104541,Technology,iOS
34,1396104667,Sports,iOS
46,1396104874,Fashion,iOS
57,1396104911,Sports,android
27,1396105049,Sports,iOS
68,1396105245,Technology,android
76,1396105340,Games,iOS
49,1396105391,Fashion,iOS
21,1396105613,Fashion,iOS
20,1396105714,Sports,iOS
22,1396105742,Games,iOS
48,1396105748,Fashion,android
38,1396105755,Sports,iOS
43,1396105768,Environment,iOS
33,1396105781,Games,android
36,1396105805,Technology,android
58,1396105961,Games,iOS
65,1396106100,Fashion,iOS
21,1396106231,Fashion,iOS
45,1396106264,Technology,android
38,1396106400,Sports,iOS
51,1396106430,Technology,iOS
36,1396106535,Technology,android
57,1396107358,Sports,android
21,1396107450,Fashion,android
43,1396107582,Technology,iOS
39,1396107758,Fashion,android
28,1396107791,Technology,iOS
49,1396107810,Fashion,iOS
63,1396107821,Technology,iOS
31,1396108128,Fashion,iOS
39,1396108145,Games,iOS
33,1396108271,Games,iOS
50,1396108319,Fashion,android
54,1396108362,Sports,iOS
29,1396108409,Games,iOS
37,1396108544,Games,iOS
56,1396108681,Sports,iOS
38,1396109031,Sports,iOS
52,1396109181,Fashion,iOS
32,1396109273,Sports,iOS
23,1396109666,Environment,android
27,1396109968,Technology,iOS
27,1396109972,Environment,iOS
30,1396110092,Sports,android
48,1396110325,Technology,iOS
42,1396110347,Games,iOS
24,1396110433,Fashion,android
44,1396110618,Games,iOS
38,1396110755,Games,iOS
27,1396111066,Fashion,iOS
38,1396111277,Fashion,iOS
2,1396111352,Fashion,android
46,1396111384,Sports,iOS
75,1396111535,Environment,android
23,1396111897,Fashion,android
28,1396112093,Technology,iOS
36,1396112099,Fashion,iOS
24,1396112284,Environment,android
35,1396112288,Environment,android
34,1396112399,Environment,android
26,1396112485,Technology,iOS
49,1396112591,Fashion,iOS
39,1396112627,Environment,android
35,1396112862,Technology,android
28,1396112888,Environment,iOS
33,1396112942,Technology,iOS
25,1396113045,Games,android
35,1396113054,Fashion,android
43,1396113095,Games,iOS
37,1396113201,Technology,android
89,1396113318,Fashion,iOS
53,1396113357,Sports,android
55,1396113366,Games,android
36,1396113638,Sports,iOS
48,1396113687,Sports,android
50,1396113706,Environment,iOS
46,1396113763,Technology,android
25,1396113796,Environment,iOS
60,1396113835,Environment,android
22,1396113875,Sports,iOS
4,1396114054,Environment,iOS
39,1396114189,Fashion,iOS
54,1396114499,Games,iOS
37,1396114619,Environment,android
15,1396115347,Technology,android
44,1396115349,Fashion,iOS
47,1396115646,Games,iOS
26,1396115822,Technology,android
62,1396115890,Games,iOS
33,1396115945,Games,android
28,1396115978,Environment,iOS
47,1396116018,Environment,iOS
36,1396116045,Technology,iOS
24,1396116112,Environment,android
36,1396116318,Technology,iOS
39,1396116417,Environment,iOS
50,1396116511,Technology,iOS
22,1396116516,Fashion,iOS
47,1396116946,Technology,iOS
35,1396116959,Technology,iOS
76,1396116970,Technology,iOS
34,1396117197,Environment,android
35,1396117285,Sports,iOS
50,1396117643,Fashion,android
16,1396118059,Technology,iOS
39,1396118503,Games,iOS
22,1396118892,Sports,iOS
22,1396118986,Sports,iOS
61,1396119104,Environment,iOS
27,1396119669,Technology,iOS
52,1396119745,Games,android
45,1396119821,Environment,iOS
21,1396119840,Technology,iOS
26,1396119897,Sports,iOS
12,1396120164,Technology,iOS
35,1396120262,Technology,iOS
37,1396120294,Fashion,iOS
51,1396120649,Fashion,iOS
54,1396120716,Environment,android
43,1396120841,Technology,android
66,1396120849,Fashion,iOS
37,1396121632,Environment,iOS
40,1396121638,Technology,iOS
38,1396121670,Environment,iOS
27,1396121807,Environment,iOS
47,1396122194,Games,iOS
40,1396122225,Fashion,android
27,1396122286,Fashion,iOS
34,1396122339,Environment,android
72,1396122502,Fashion,iOS
32,1396122619,Sports,android
37,1396122715,Environment,android
55,1396122849,Environment,iOS
52,1396122892,Sports,android
29,1396123063,Sports,iOS
33,1396123076,Fashion,android
48,1396123164,Technology,iOS
26,1396123249,Fashion,android
12,1396123562,Fashion,iOS
52,1396123834,Games,iOS
12,1396123868,Games,iOS
25,1396124062,Sports,iOS
32,1396124182,Sports,iOS
43,1396124516,Technology,iOS
45,1396124755,Sports,iOS
12,1396124932,Fashion,iOS
52,1396125023,Games,iOS
47,1396125025,Environment,iOS
31,1396125071,Environment,android
21,1396125172,Technology,iOS
26,1396125516,Games,iOS
32,1396125685,Sports,iOS
45,1396125913,Technology,iOS
54,1396126000,Environment,iOS
47,1396126074,Sports,iOS
25,1396126169,Games,iOS
52,1396126525,Fashion,iOS
31,1396126565,Technology,iOS
50,1396126760,Technology,android
58,1396126833,Games,iOS
34,1396127088,Games,iOS
47,1396127181,Technology,android
37,1396127257,Technology,android
39,1396127396,Technology,iOS
6,1396127618,Sports,android
56,1396127622,Games,iOS
37,1396127624,Technology,iOS
41,1396127886,Technology,iOS
41,1396127949,Games,android
37,1396127996,Technology,iOS
33,1396128022,Environment,iOS
53,1396128082,Technology,android
38,1396128255,Fashion,iOS
21,1396128321,Environment,android
7,1396128575,Sports,android
34,1396128652,Technology,android
24,1396128695,Sports,android
33,1396129056,Fashion,iOS
42,1396129218,Fashion,android
60,1396129245,Games,iOS
50,1396129258,Games,iOS
49,1396129305,Sports,iOS
28,1396129480,Games,android
35,1396129493,Games,iOS
52,1396129495,Sports,iOS
63,1396129559,Fashion,iOS
44,1396129762,Games,iOS
51,1396129811,Sports,iOS
34,1396130115,Environment,iOS
43,1396130164,Games,iOS
52,1396130384,Sports,android
41,1396130388,Environment,iOS
25,1396130397,Technology,android
37,1396130672,Environment,android
37,1396130689,Environment,android
29,1396130771,Sports,android
38,1396130794,Environment,android
44,1396130878,Sports,android
31,1396130896,Environment,iOS
58,1396131036,Environment,iOS
24,1396131079,Fashion,iOS
35,1396131126,Sports,iOS
30,1396131305,Technology,iOS
38,1396131328,Technology,iOS
21,1396131373,Sports,iOS
40,1396131476,Games,android
34,1396131607,Technology,iOS
7,1396132174,Sports,android
37,1396132175,Games,iOS
36,1396132188,Environment,iOS
39,1396132313,Environment,iOS
33,1396132328,Games,iOS
31,1396132398,Games,iOS
54,1396132563,Technology,iOS
52,1396132729,Technology,iOS
67,1396133033,Sports,android
15,1396133125,Environment,iOS
43,1396133213,Games,iOS
45,1396133242,Technology,android
34,1396133446,Environment,iOS
54,1396133458,Fashion,iOS
35,1396133554,Environment,iOS
18,1396133591,Environment,android
51,1396133671,Games,iOS
39,1396133734,Fashion,iOS
66,1396133782,Environment,iOS
14,1396134008,Environment,iOS
22,1396134188,Sports,iOS
49,1396134719,Fashion,android
51,1396134806,Games,android
50,1396134830,Fashion,android
62,1396134840,Fashion,iOS
30,1396134847,Games,android
